62070,"BAILLEUL AUX CORNAILLES ",165533,"6,91",11436,"- ","    .     ","- ",162792,"11,4",18561,165533,"0,589",974
62071,"BAILLEUL LES PERNES ",262533,"14,78",38803,"- ","    .     ","- ",262422,"11,06",29023,264772,"0,589",1560
62072,"BAILLEULMONT ",192068,"22,92",44022,"- ","    .     ","- ",192068,"3,54",6803,192910,"0,589",1133
62073,"BAILLEUIL SIR BERTHOULT ",1090857,"16,85",183807,"- ","    .     ","- ",1293958,"16,82",217640,1079385,"0,589",6354
62074,"BAILLEULVAL ",152816,"23,04",35204,"- ","    .     ","- ",152816,"3,54",5410,144323,"0,589",852
62075,"BAINCTHUN ",1239778,"20,44",253417,"- ","    .     ","- ",1250179,"13,31",166396,1239778,"0,589",7299
62076,"BAINGHEN ",161437,"12,21",19709,"- ","    .     ","- ",160556,"12,13",19475,161437,"0,589",951
62077,"BAJUS ",248323,"19,92",49465,"- ","    .     ","- ",240863,"13,12",31600,248323,"0,589",1468
62078,"BALINGHEM ",792260,"15,34",121538,"- ","    .     ","- ",774910,"12,13",93994,792260,"0,589",4673
62079,"BANCOURT ",57099,"6,5",3710,"- ","    .     ","- ",56217,"11,41",6414,57099,"0,589",336
62080,"BAPAUME ",2573589,"18,74",482283,"- ","    .     ","- ",2528379,"11,41",288485,2259087,"0,589",13317
62081,"BARALLE ",345328,"10,42",35985,"- ","    .     ","- ",339580,"12,28",41703,345328,"0,589",2030
62082,"BARASTRE ",207285,"8,73",18099,"- ","    .     ","- ",202880,"11,41",23146,207285,"0,589",1224
62083,"BARLIN ",6119943,"15,36",939964,"- ","    .     ","- ",6038368,"13,12",792254,4377158,"0,589",25801
62084,"BARLY ",160611,"12,2",19595,"- ","    .     ","- ",158303,"11,96",18930,160611,"0,589",943
62085,"BASSEUX ",137054,"20,8",28508,"- ","    .     ","- ",137085,"3,54",4854,137277,"0,589",808
62086,"BAVINCOURT ",268963,"13,84",37220,"- ","    .     ","- ",265428,"11,96",31744,268963,"0,589",1585
62087,"BAYENGHEM LES EPERLECQUES ",732525,"13,8",101088,"- ","    .     ","- ",732525,"11,56",84687,717107,"0,589",4228
62088,"BAYENGHEM LES SENINGHEM ",295742,"11,75",34746,"- ","    .     ","- ",297854,"11,36",33836,295742,"0,589",1739
62089,"BAZINGHEN ",352600,"19,24",67838,"- ","    .     ","- ",352600,"5,83",20558,353574,"0,589",2085
62090,"BEALENCOURT ",104577,"7,05",7374,"- ","    .     ","- ",104035,"11,41",11875,104577,"0,589",613
62091,"BEAUDRICOURT ",62488,"9,32",5825,"- ","    .     ","- ",61291,"11,96",7330,62488,"0,589",369
62092,"BEAUFORT BLAVINCOURT ",301788,"12,28",37057,"- ","    .     ","- ",298072,"11,96",35649,301788,"0,589",1776
62093,"BEAULENCOURT ",144815,"9,74",14107,"- ","    .     ","- ",141675,"11,41",16162,136352,"0,589",802
62094,"BEAUMERIE SAINT MARTIN ",410658,"10,91",44800,"- ","    .     ","- ",413305,"11,31",46744,395270,"0,589",2323
62095,"BEAUMETZ LES AIRE ",130244,"19,54",25451,"- ","    .     ","- ",142740,"6,54",9334,122800,"0,589",723
62096,"BEAUMETZ LES CAMBRAI ",381080,"8,95",34101,"- ","    .     ","- ",376146,"11,41",42917,380270,"0,589",2246
62097,"BEAUMETZ LES LOGES ",954421,"9,42",89913,"- ","    .     ","- ",960065,"16,82",161494,891093,"0,589",5258
62099,"BEAURAINS ",5731538,"20,02",1147511,"- ","    .     ","- ",5771560,"16,82",970763,4853774,"0,589",28606
62100,"BEAURAINVILLE ",1881392,"13,69",257566,"- ","    .     ","- ",2225661,"11,41",253944,1779425,"0,589",10483
62101,"BEAUVOIS ",81906,"13,88",11369,"- ","    .     ","- ",77852,"11,47",8927,81906,"0,589",484
62102,"BECOURT ",163731,"9,65",15802,"- ","    .     ","- ",160341,"13,11",21018,163731,"0,589",963
62103,"BEHAGNIES ",110977,8,8877,"- ","    .     ","- ",111603,"11,41",12735,110977,"0,589",655
62104,"BELLEBRUNE ",343934,"15,98",54959,"- ","    .     ","- ",347963,"11,6",40369,343934,"0,589",2023
62105,"BELLE ET HOULLEFORT ",444274,"15,62",69394,"- ","    .     ","- ",447651,"11,6",51934,444274,"0,589",2619
62106,"BELLONNE ",211746,"10,72",22699,"- ","    .     ","- ",214927,"12,28",26392,211746,"0,589",1254
62107,"BENIFONTAINE ",440710,"7,83",34511,"- ","    .     ","- ",459597,"11,51",52899,431956,"0,589",2547
62108,"BERCK ",29069802,"16,25",4723901,"- ","    .     ","- ",29219192,"12,12",3541261,26557472,"0,589",156385
62109,"BERGUENEUSE ",169982,"10,32",17542,"- ","    .     ","- ",167894,"11,47",19254,169982,"0,589",998
62111,"BERLENCOURT LE CAUROY ",229759,"9,89",22724,"- ","    .     ","- ",225419,"11,96",26957,229759,"0,589",1357
62112,"BERLES AU BOIS ",375447,"24,25",91057,"- ","    .     ","- ",375814,"3,54",13310,352211,"0,589",2074
62113,"BERLES MONCHEL ",306025,"16,28",49818,"- ","    .     ","- ",299845,"11,4",34185,306025,"0,589",1804
62114,"BERMICOURT ",132085,"13,6",17964,"- ","    .     ","- ",131408,"11,47",15073,132085,"0,589",779
62115,"BERNEVILLE ",434922,"20,24",88027,"- ","    .     ","- ",434922,"3,54",15395,428880,"0,589",2528
62116,"BERNIEULLES ",155305,"12,78",19849,"- ","    .     ","- ",154165,"11,31",17440,155305,"0,589",917
62117,"BERTINCOURT ",676979,"15,16",102625,"- ","    .     ","- ",664141,"11,41",75766,635534,"0,589",3743
62118,"BETHONSART ",99073,"17,01",16852,"- ","    .     ","- ",95936,"11,4",10938,99073,"0,589",585
62119,"BETHUNE ",28001256,"24,34",6815887,28001256,"2,57",719592,30286656,"13,12",3973643,22467938,"0,589",132276
62120,"BEUGIN ",442888,"12,95",57351,"- ","    .     ","- ",448098,"13,12",58793,442888,"0,589",2610
62121,"BEUGNATRE ",87062,"11,21",9762,"- ","    .     ","- ",81259,"11,41",9269,75803,"0,589",444
62122,"BEUGNY ",248093,"6,41",15904,"- ","    .     ","- ",241163,"11,41",27518,246033,"0,589",1451
62123,"BEUSSENT ",411882,"9,99",41139,"- ","    .     ","- ",404807,"13,11",53074,400452,"0,589",2358
62124,"BEUTIN ",357272,"14,82",52943,"- ","    .     ","- ",354582,"11,31",40103,357272,"0,589",2105
62125,"BEUVREQUEN ",435712,"19,96",86965,"- ","    .     ","- ",435725,"5,83",25404,420293,"0,589",2471
62126,"BEUVRY ",8106055,"18,83",1526381,8106055,"0,623",50489,9431863,"13,12",1237442,7178298,"0,589",42284
62127,"BEZINGHEM ",193298,"10,64",20565,"- ","    .     ","- ",220983,"13,11",28972,192254,"0,589",1133
62128,"BIACHE SAINT VAAST ",2303107,"19,15",441055,"- ","    .     ","- ",2598843,"12,28",319120,2148716,"0,589",12654
62129,"BIEFVILLERS LES BAPAUME ",67544,"13,45",9086,"- ","    .     ","- ",66454,"11,41",7580,67544,"0,589",399
62130,"BIENVILLERS AU BOIS ",465639,"12,18",56711,"- ","    .     ","- ",459735,"11,96",54993,465639,"0,589",2742
62131,"BIHUCOURT ",219550,"13,1",28760,"- ","    .     ","- ",210639,"11,41",24035,219550,"0,589",1297
62132,"BILLY BERCLAU ",4482780,"10,85",486362,4482780,"1,42",63630,4560811,"13,12",598367,4210240,"0,589",24756
62133,"BILLY MONTIGNY ",6325111,"17,36",1098089,"- ","    .     ","- ",6239914,"11,51",718197,4028889,"0,589",23772
62134,"BIMONT ",65470,"10,15",6643,"- ","    .     ","- ",63981,"13,11",8390,65470,"0,589",385
62135,"BLAIRVILLE ",260260,"21,96",57151,"- ","    .     ","- ",260339,"3,54",9227,260995,"0,589",1537
62137,"BLANGERVAL BLANGERMONT ",70355,"19,29",13570,"- ","    .     ","- ",66166,"11,47",7589,70355,"0,589",414
62138,"BLANGY SUR TERNOISE ",544420,"7,5",40833,"- ","    .     ","- ",540598,"11,41",61674,534071,"0,589",3154
62139,"BLENDECQUES ",4162289,"14,65",609739,"- ","    .     ","- ",4142558,"11,56",478915,3797362,"0,589",22379
62140,"BLEQUIN ",383156,"11,94",45753,"- ","    .     ","- ",382470,"11,36",43449,383156,"0,589",2258
62141,"BLESSY ",637621,"12,2",77786,"- ","    .     ","- ",603688,"13,6",82103,640062,"0,589",3779
62142,"BLINGEL ",110680,"6,94",7680,"- ","    .     ","- ",109911,"11,41",12545,110680,"0,589",650
62143,"BOFFLES ",43403,"18,75",8138,"- ","    .     ","- ",43439,"4,87",2116,43703,"0,589",257
62144,"BOIRY BECQUERELLE ",375696,"11,09",41666,"- ","    .     ","- ",373929,"16,53",61802,375696,"0,589",2211
62145,"BOIRY NOTRE DAME ",315761,"14,19",44809,"- ","    .     ","- ",371019,"12,28",45561,315761,"0,589",1851
62146,"BOIRY SAINT MARTIN ",223061,"21,73",48467,"- ","    .     ","- ",223132,"3,54",7901,224053,"0,589",1322
62147,"BOIRY SAINTE RICTRUDE ",279355,"16,82",46983,"- ","    .     ","- ",271467,"3,54",9611,252349,"0,589",1488
62148,"BOIS BERNARD ",816403,"12,04",98284,"- ","    .     ","- ",931109,"14,43",134372,754049,"0,589",4437
62149,"BOISDINGHEM ",170149,"12,22",20795,"- ","    .     ","- ",169367,"11,36",19242,170149,"0,589",998
62150,"BOISJEAN ",433982,"11,39",49438,"- ","    .     ","- ",430346,"11,41",49104,433982,"0,589",2555
62151,"BOISLEUX AU MONT ",332147,"14,62",48569,"- ","    .     ","- ",394783,"16,53",65258,332147,"0,589",1956
62152,"BOISLEUX SAINT MARC ",162244,17,27584,"- ","    .     ","- ",190842,"16,53",31547,162244,"0,589",957
62153,"BOMY ",340863,"20,48",69811,"- ","    .     ","- ",371257,"6,54",24276,326198,"0,589",1925
62154,"BONNIERES ",488170,"14,25",69576,"- ","    .     ","- ",489868,"11,59",56775,488170,"0,589",2882
62155,"BONNINGUES LES ARDRES ",518284,"12,56",65096,"- ","    .     ","- ",516151,"11,36",58626,518284,"0,589",3051
62156,"BONNINGUES LES CALAIS ",508120,"8,05",40911,"- ","    .     ","- ",507532,"11,31",57413,494111,"0,589",2914
62157,"BOUBERS LES HESMOND ",59427,"10,17",6043,"- ","    .     ","- ",58815,"11,41",6713,59427,"0,589",347
62158,"BOUBERS SUR CANCHE ",425939,"15,5",66024,"- ","    .     ","- ",418204,"11,59",48472,415768,"0,589",2455
62160,"BOULOGNE SUR MER ",39754110,"29,74",11822887,"- ","    .     ","- ",42965307,"13,31",5718606,31458554,"0,589",185268
62161,"BOUQUEHAULT ",521975,"11,81",61651,"- ","    .     ","- ",511147,"12,13",61992,521975,"0,589",3076
62162,"BOURECQ ",379362,"17,19",65204,"- ","    .     ","- ",380160,"9,66",36727,382953,"0,589",2253
62163,"BOURET SUR CANCHE ",206012,"13,83",28493,"- ","    .     ","- ",203878,"11,59",23626,206012,"0,589",1206
62164,"BOURLON ",746539,"10,9",81380,"- ","    .     ","- ",858708,"12,28",105442,745262,"0,589",4390
62165,"BOURNONVILLE ",190369,"9,67",18409,"- ","    .     ","- ",189454,"11,6",21974,190369,"0,589",1122
62166,"BOURS ",369242,"14,15",52250,"- ","    .     ","- ",371491,"11,06",41092,348048,"0,589",2057
62167,"BOURSIN ",182016,"9,9",18017,"- ","    .     ","- ",181812,"12,13",22048,182016,"0,589",1071
62168,"BOURTHES ",456993,"10,93",49940,"- ","    .     ","- ",514737,"13,11",67470,456993,"0,589",2690
62169,"BOUVELINGHEM ",194613,"10,45",20336,"- ","    .     ","- ",191943,"11,36",21808,194613,"0,589",1145
62170,"BOUVIGNY BOYEFFLES ",2251454,"18,58",418316,"- ","    .     ","- ",2287865,"11,51",263322,2140833,"0,589",12615
62171,"BOYAVAL ",75440,"10,22",7708,"- ","    .     ","- ",72248,"11,47",8283,75440,"0,589",445
62172,"BOYELLES ",260380,"12,45",32420,"- ","    .     ","- ",253992,"16,53",41984,260380,"0,589",1541
62173,"BREBIERES ",3971862,"19,47",773349,"- ","    .     ","- ",3958048,"12,28",486053,3527636,"0,589",20768
62174,"BREMES LES ARDRES ",934471,"16,7",156059,"- ","    .     ","- ",1105163,"12,13",134063,929926,"0,589",5478
62175,"BREVILLERS ",124806,"7,74",9661,"- ","    .     ","- ",124658,"11,41",14225,116715,"0,589",688
62176,"BREXENT ENOCQ ",562483,"10,5",59059,"- ","    .     ","- ",563055,"11,4",64187,562483,"0,589",3314
62177,"BRIMEUX ",859585,"9,85",84671,"- ","    .     ","- ",854405,"11,41",97464,859585,"0,589",5073
62178,"BRUAY LA BUISSIERE ",16698801,"19,12",3192853,"- ","    .     ","- ",19519922,"13,12",2561007,11719449,"0,589",69061
62179,"BRUNEMBERT ",337389,"13,2",44540,"- ","    .     ","- ",336927,"11,6",39084,337389,"0,589",1989
62180,"BRIAS ",220951,"10,02",22142,"- ","    .     ","- ",219304,"11,47",25153,220951,"0,589",1309
62181,"BUCQUOY ",881788,"11,74",103516,"- ","    .     ","- ",1025059,"11,41",116959,828628,"0,589",4882
62182,"BUIRE AU BOIS ",197825,"14,02",27739,"- ","    .     ","- ",198423,"4,87",9664,199464,"0,589",1173
62183,"BUIRE LE SEC ",471088,"13,15",61953,"- ","    .     ","- ",458066,"11,41",52254,384925,"0,589",2269
62184,"BUISSY ",174140,"9,79",17047,"- ","    .     ","- ",172543,"12,28",21188,174140,"0,589",1027
62185,"BULLECOURT ",173802,"9,5",16512,173802,"0,127",224,171127,"11,41",19524,173802,"0,589",1024
62186,"BULLY LES MINES ",10785166,"18,07",1948811,"- ","    .     ","- ",10795784,"11,51",1242503,7156701,"0,589",42165
62187,"BUNEVILLE ",139792,"12,98",18148,"- ","    .     ","- ",138471,"11,47",15879,139792,"0,589",824
62188,"BURBURE ",2447839,"18,62",455775,"- ","    .     ","- ",2444329,"9,66",236110,2291649,"0,589",13502
62189,"BUS ",100879,"6,28",6336,"- ","    .     ","- ",100559,"11,41",11471,100879,"0,589",597
62190,"BUSNES ",1015484,"18,63",189181,"- ","    .     ","- ",1015827,"9,66",98125,1011489,"0,589",5967
62191,"CAFFIERS ",635203,"9,34",59333,"- ","    .     ","- ",635322,"12,13",77058,597496,"0,589",3519
62192,"CAGNICOURT ",268151,"12,48",33469,268151,"0,19",501,259868,"12,28",31911,268151,"0,589",1578
62193,"CALAIS ",59148935,"26,97",15951461,"- ","    .     ","- ",63857141,"13,5",8621046,44863118,"0,589",264194
62194,"CALONNE RICOUART ",4328517,"12,54",542795,"- ","    .     ","- ",4300947,"13,12",564292,3079136,"0,589",18160
62195,"CALONNE SUR LA LYS ",1133976,"15,56",176447,"- ","    .     ","- ",1135841,"9,66",109718,1132457,"0,589",6663
62196,"LA CALOTTERIE ",758121,"9,82",74442,"- ","    .     ","- ",885385,"11,31",100135,758121,"0,589",4464
62197,"CAMBLAIN CHATELAIN ",1731029,"14,24",246501,"- ","    .     ","- ",1763551,"13,12",231377,1731029,"0,589",10189
62198,"CAMBLIGNEUL ",219799,"15,04",33060,"- ","    .     ","- ",254561,"11,4",29019,219799,"0,589",1295
62199,"CAMBLAIN L ABBE ",557150,"12,98",72328,"- ","    .     ","- ",559515,"11,4",63777,553438,"0,589",3254
62200,"CAMBRIN ",1002942,"12,87",129085,"- ","    .     ","- ",1014670,"13,12",133135,896408,"0,589",5269
62201,"CAMIERS ",7281650,"16,87",1228426,"- ","    .     ","- ",7577204,"11,4",863744,7065326,"0,589",41657
62202,"CAMPAGNE LES BOULONNAIS ",330635,"10,66",35251,"- ","    .     ","- ",373665,"13,11",48982,325275,"0,589",1917
62203,"CAMPAGNE LES GUINES ",303245,"15,94",48332,"- ","    .     ","- ",363259,"12,13",44056,289937,"0,589",1705
62204,"CAMPAGNE LES HESDIN ",1487946,"13,51",201022,"- ","    .     ","- ",1496056,"11,41",170708,1392619,"0,589",8200
62205,"CAMPAGNE LES WARDRECQUES ",1105984,"13,78",152401,"- ","    .     ","- ",1130140,"11,56",130647,1096468,"0,589",6458
62206,"CAMPIGNEULLES LES GRANDES ",444286,"6,83",30346,"- ","    .     ","- ",457258,"11,31",51719,439276,"0,589",2578
62207,"CAMPIGNEULLES LES PETITES ",706185,"7,95",56143,"- ","    .     ","- ",853772,"11,31",96558,694868,"0,589",4103
62208,"CANETTEMONT ",59826,"11,42",6834,"- ","    .     ","- ",58961,"11,96",7052,59826,"0,589",351
62209,"CANLERS ",137628,"15,31",21072,"- ","    .     ","- ",136156,"11,5",15657,137628,"0,589",810
62210,"CANTELEUX ","N.C. ","9,72","N.C. ","- ","    .     ","- ","N.C. ","11,59","N.C. ","N.C. ","0,589","N.C. "
62211,"CAPELLE FERMONT ",174478,"16,72",29175,"- ","    .     ","- ",179324,"11,4",20438,174478,"0,589",1028
62212,"CAPELLE LES HESDIN ",355806,"9,5",33805,"- ","    .     ","- ",351312,"11,41",40086,340182,"0,589",1996
62213,"CARENCY ",620619,"15,53",96376,"- ","    .     ","- ",749929,"11,51",86320,620619,"0,589",3654
62214,"CARLY ",479668,"13,43",64416,"- ","    .     ","- ",476813,"11,6",55316,459240,"0,589",2712
62215,"CARVIN ",14707001,"17,32",2547159,"- ","    .     ","- ",14029008,"14,43",2024358,11168829,"0,589",65793
62216,"LA CAUCHIE ",158624,"23,87",37862,"- ","    .     ","- ",158570,"3,54",5611,159710,"0,589",940
62217,"CAUCHY A LA TOUR ",2433631,"8,91",216884,"- ","    .     ","- ",2427492,"13,12",318452,2056301,"0,589",12103
62218,"CAUCOURT ",281004,"18,77",52746,"- ","    .     ","- ",331320,"13,12",43466,281004,"0,589",1652
62219,"CAUMONT ",169846,"7,59",12892,"- ","    .     ","- ",169215,"11,41",19307,169846,"0,589",1000
62220,"CAVRON SAINT MARTIN ",466231,"7,78",36274,"- ","    .     ","- ",460666,"11,41",52563,466231,"0,589",2749
62221,"CHELERS ",160809,"12,18",19586,"- ","    .     ","- ",155768,"11,4",17763,160809,"0,589",948
62222,"CHERIENNES ",133480,"8,51",11363,"- ","    .     ","- ",132499,"11,41",15117,133480,"0,589",783
62223,"CHERISY ",233150,"4,69",10935,"- ","    .     ","- ",232616,"11,41",26542,233150,"0,589",1377
62224,"CHOCQUES ",2111490,"14,36",303222,2111490,"5,16",108990,2478504,"13,12",325182,2090321,"0,589",12318
62225,"CLAIRMARAIS ",735147,"14,5",106598,"- ","    .     ","- ",749410,"11,56",86632,718527,"0,589",4220
62226,"CLARQUES ",200108,"11,09",22194,"- ","    .     ","- ",195404,"11,36",22194,200108,"0,589",1178
62227,"CLENLEU ",153350,"14,35",22004,"- ","    .     ","- ",151824,"13,11",19904,151765,"0,589",892
62228,"CLERQUES ",253434,"9,39",23790,"- ","    .     ","- ",250542,"11,36",28459,253434,"0,589",1497
62229,"CLETY ",524899,"13,83",72592,"- ","    .     ","- ",521287,"11,36",59210,524899,"0,589",3099
62230,"COLEMBERT ",675403,"15,13",102194,"- ","    .     ","- ",672278,"11,6",77984,655933,"0,589",3872
62231,"COLLINE BEAUMONT ",121612,"12,3",14960,"- ","    .     ","- ",136314,"12,12",16520,121612,"0,589",718
62232,"LA COMTE ",567406,"18,35",104120,"- ","    .     ","- ",535490,"13,12",70257,567406,"0,589",3337
62233,"CONCHIL LE TEMPLE ",1057861,"13,26",140280,"- ","    .     ","- ",1065214,"12,12",129094,1055379,"0,589",6214
62234,"CONCHY SUR CANCHE ",157060,"14,54",22837,"- ","    .     ","- ",156110,"11,59",18095,157060,"0,589",926
62235,"CONDETTE ",2704877,"24,5",662711,"- ","    .     ","- ",3113868,"13,31",414458,2667150,"0,589",15717
62236,"CONTES ",422033,"7,3",30804,"- ","    .     ","- ",423369,"11,41",48307,422033,"0,589",2489
62237,"CONTEVILLE LES BOULOGNE ",372551,"13,5",50293,"- ","    .     ","- ",417569,"13,31",55577,372551,"0,589",2201
62238,"CONTEVILLE ",56042,"14,79",8288,"- ","    .     ","- ",55949,"11,06",6187,56564,"0,589",334
62239,"COQUELLES ",2447010,"8,81",215564,"- ","    .     ","- ",2462717,"13,5",332498,2167817,"0,589",12765
62240,"CORBEHEM ",1408309,"16,62",234065,"- ","    .     ","- ",1587236,"12,28",194908,1289215,"0,589",7588
62241,"CORMONT ",215236,"14,49",31190,"- ","    .     ","- ",244115,"11,4",27828,215236,"0,589",1271
62242,"COUIN ",80264,"11,15",8947,"- ","    .     ","- ",77891,"11,96",9316,80264,"0,589",474
62243,"COULLEMONT ",71467,"14,07",10055,"- ","    .     ","- ",69427,"11,96",8303,71467,"0,589",422
62244,"COULOGNE ",5842556,"16,41",958726,"- ","    .     ","- ",5851174,"13,5",789912,5419557,"0,589",31915
62245,"COULOMBY ",552966,"11,5",63586,"- ","    .     ","- ",552381,"11,36",62746,552966,"0,589",3253
62246,"COUPELLE NEUVE ",102204,"7,5",7666,"- ","    .     ","- ",99936,"11,5",11492,96998,"0,589",571
62247,"COUPELLE VIEILLE ",376482,"15,97",60123,"- ","    .     ","- ",368133,"11,5",42338,376482,"0,589",2212
62248,"COURCELLES LE COMTE ",272015,"15,06",40960,"- ","    .     ","- ",321652,"11,41",36697,272015,"0,589",1604
62249,"COURCELLES LES LENS ",5483158,"13,03",714427,"- ","    .     ","- ",5224996,"14,43",753954,4408254,"0,589",25974
62250,"COURRIERES ",9336791,"16,23",1515346,"- ","    .     ","- ",8981343,"14,43",1296007,7407053,"0,589",43633
62251,"COURSET ",411851,"9,02",37146,"- ","    .     ","- ",414038,"11,6",48027,411851,"0,589",2421
62252,"LACOUTURE ",2432181,"20,5",498603,"- ","    .     ","- ",2469743,"13,12",324019,2367990,"0,589",13945
62253,"COUTURELLE ",62263,"16,15",10054,"- ","    .     ","- ",61282,"11,96",7332,62263,"0,589",369
62254,"COYECQUES ",362764,"18,42",66818,"- ","    .     ","- ",360564,"6,54",23588,365942,"0,589",2155
62255,"CREMAREST ",670299,"12,96",86872,"- ","    .     ","- ",674121,"11,6",78202,670299,"0,589",3943
62256,"CREPY ",91749,"16,48",15118,"- ","    .     ","- ",100966,"11,5",11611,91749,"0,589",538
62257,"CREQUY ",351658,"19,22",67585,"- ","    .     ","- ",342498,"11,5",39394,351658,"0,589",2072
62258,"CROISETTE ",180441,"15,02",27100,"- ","    .     ","- ",213926,"11,47",24534,180441,"0,589",1060
62259,"CROISILLES ",1161597,"17,37",201767,"- ","    .     ","- ",1146964,"11,41",130861,1028030,"0,589",6058
62260,"CROIX EN TERNOIS ",195788,"14,57",28526,"- ","    .     ","- ",193665,"11,47",22213,195788,"0,589",1154
62261,"CUCQ ",15913747,"10,87",1729811,"- ","    .     ","- ",16905901,"11,4",1927311,15836707,"0,589",93199
62262,"CUINCHY ",1569007,"8,19",128515,1569007,"2,28",35774,1592207,"13,12",208890,1505790,"0,589",8884
62263,"DAINVILLE ",6023640,"12,27",739092,"- ","    .     ","- ",6074261,"16,82",1021652,5716807,"0,589",33694
62264,"DANNES ",715775,"20,52",146875,"- ","    .     ","- ",801471,"13,31",106665,621000,"0,589",3652
62265,"DELETTES ",598658,"15,03",89981,"- ","    .     ","- ",677511,"11,36",76958,589558,"0,589",3484
62266,"DENIER ",36079,"19,33",6976,"- ","    .     ","- ",33880,"11,96",4053,36079,"0,589",215
62267,"DENNEBROEUCQ ",286193,"17,45",49936,"- ","    .     ","- ",287285,"6,54",18790,286739,"0,589",1683
62268,"DESVRES ",3337332,"20,79",693856,"- ","    .     ","- ",3255077,"11,6",377610,3058667,"0,589",18036
62269,"DIEVAL ",493981,"16,08",79433,"- ","    .     ","- ",581010,"13,12",76222,493981,"0,589",2910
62270,"DIVION ",6359997,"14,91",948362,"- ","    .     ","- ",6387370,"13,12",838023,4739645,"0,589",27908
62271,"DOHEM ",543719,"15,25",82920,"- ","    .     ","- ",538811,"11,36",61212,543719,"0,589",3204
62272,"DOUCHY LES AYETTE ",214462,"14,9",31954,"- ","    .     ","- ",225450,"11,41",25725,213151,"0,589",1250
62273,"DOUDEAUVILLE ",423184,"15,04",63646,"- ","    .     ","- ",484970,"11,6",56255,423184,"0,589",2495
62274,"DOURGES ",4765192,"11,22",534664,"- ","    .     ","- ",4564459,"14,43",658663,4129748,"0,589",24325
62275,"DOURIEZ ",293360,"12,25",35933,"- ","    .     ","- ",290864,"11,41",33190,280779,"0,589",1651
62276,"DOUVRIN ",4724343,"20,19",953865,4724343,"4,45",210244,4752113,"13,12",623449,4219148,"0,589",24855
62277,"DROCOURT ",2222695,"17,11",380303,"- ","    .     ","- ",2111707,"14,43",304719,1843527,"0,589",10860
62278,"DROUVIN LE MARAIS ",594848,"14,7",87439,594848,"1,55",9226,700603,"13,12",91911,594848,"0,589",3496
62279,"DUISANS ",1709025,"23,5",401626,"- ","    .     ","- ",1712508,"3,54",60614,1652655,"0,589",9730
62280,"DURY ",265070,12,31804,"- ","    .     ","- ",262155,"12,28",32195,265070,"0,589",1562
62281,"ECHINGHEN ",425840,"16,14",68727,"- ","    .     ","- ",431030,"13,31",57373,425840,"0,589",2507
62282,"ECLIMEUX ",136863,"8,79",12030,"- ","    .     ","- ",135761,"11,41",15489,136863,"0,589",803
62283,"ECOIVRES ",90784,14,12710,"- ","    .     ","- ",89156,"11,47",10223,90784,"0,589",535
62284,"ECOURT SAINT QUENTIN ",1295655,"14,56",188650,"- ","    .     ","- ",1267300,"12,28",155632,1272853,"0,589",7500
62285,"ECOUST SAINT MEIN ",361908,"10,39",37599,"- ","    .     ","- ",365173,"11,41",41665,361908,"0,589",2139
62286,"ECQUEDECQUES ",366923,"16,73",61386,"- ","    .     ","- ",367334,"9,66",35485,368880,"0,589",2174
62288,"ECQUES ",1694834,"14,34",243033,"- ","    .     ","- ",1687703,"11,36",191714,1694834,"0,589",9973
62289,"ECUIRES ",932541,"9,75",90931,"- ","    .     ","- ",946813,"11,31",107085,919930,"0,589",5428
62290,"ECURIE ",439072,"11,6",50938,"- ","    .     ","- ",449079,"12,51",56181,439072,"0,589",2588
62291,"ELEU DIT LEAUWETTE ",2535003,"19,13",484972,"- ","    .     ","- ",2525862,"11,51",290732,2040857,"0,589",12023
62292,"ELNES ",580295,"14,21",82456,"- ","    .     ","- ",669164,"11,36",76014,540217,"0,589",3176
62293,"EMBRY ",199991,"17,25",34495,"- ","    .     ","- ",196638,"11,5",22616,199991,"0,589",1175
62294,"ENGUINEGATTE ",266207,"20,29",54011,"- ","    .     ","- ",293974,"6,54",19225,251508,"0,589",1488
62295,"ENQUIN LES MINES ",623757,"27,96",174400,"- ","    .     ","- ",613366,"6,54",40122,622405,"0,589",3658
62296,"ENQUIN SUR BAILLONS ",177871,"12,26",21804,"- ","    .     ","- ",174050,"13,11",22817,177871,"0,589",1048
62297,"EPERLECQUES ",2051203,"20,07",411696,"- ","    .     ","- ",2367074,"11,56",273628,2003135,"0,589",11793
62298,"EPINOY ",360193,"11,56",41632,"- ","    .     ","- ",353473,"12,28",43404,360193,"0,589",2119
62299,"EPS ",152690,"13,28",20276,"- ","    .     ","- ",146114,"11,47",16759,152690,"0,589",900
62300,"EQUIHEN PLAGE ",2295237,"24,04",551779,"- ","    .     ","- ",2264126,"13,31",301354,1845531,"0,589",10881
62301,"EQUIRRE ",57766,"13,01",7515,"- ","    .     ","- ",54371,"11,47",6235,57766,"0,589",338
62302,"ERGNY ",164395,"7,99",13135,"- ","    .     ","- ",162255,"13,11",21268,164395,"0,589",971
62303,"ERIN ",126798,"12,65",16041,"- ","    .     ","- ",119250,"11,47",13680,126798,"0,589",740
62304,"ERNY SAINT JULIEN ",167994,"21,47",36067,"- ","    .     ","- ",183968,"6,54",12035,161401,"0,589",947
62306,"ERVILLERS ",303344,"11,49",34851,"- ","    .     ","- ",298930,"11,41",34111,302027,"0,589",1782
62307,"ESCALLES ",306402,"11,68",35789,"- ","    .     ","- ",326064,"11,31",36877,296355,"0,589",1741
