code_insee, nom_commune, base_nette_commune, taux_commune, produit_commune, base_nette_syndicat, taux_syndicat, produit_syndicat, base_nette_interco, taux_interco, produit_interco, base_nette_tse, taux_tse, produit_tse
24145,"CREYSSE                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",363510,"24,54",89209,"- ","      .   ","- "
24146,"CREYSSENSSAC ET PISSOT ","- ","       .  ","- ","- ","    .     ","- ",6336,"25,35",1605,"- ","      .   ","- "
24147,"CUBJAC ",67416,"19,71",13300,"- ","    .     ","- ",67416,"3,63",2440,"- ","      .   ","- "
24148,"CUNEGES ",19977,"17,51",3493,"- ","    .     ","- ",19977,"7,91",1584,"- ","      .   ","- "
24150,"DAGLAN ",95452,"17,96",17150,"- ","    .     ","- ",94634,"8,21",7759,"- ","      .   ","- "
24151,"DOISSAT ",11396,"12,1",1377,"- ","    .     ","- ",11396,"8,97",1025,"- ","      .   ","- "
24152,"DOMME ",143052,"17,11",24467,"- ","    .     ","- ",143052,"8,21",11745,"- ","      .   ","- "
24153,"LADORNAC ",9969,"27,35",2723,"- ","    .     ","- ",9969,"2,83",278,"- ","      .   ","- "
24154,"DOUCHAPT ","- ","       .  ","- ","- ","    .     ","- ",28678,"24,33",6977,"- ","      .   ","- "
24155,"DOUVILLE ",77630,"21,11",16398,"- ","    .     ","- ",77630,"5,89",4578,"- ","      .   ","- "
24156,"LADOUZE ","- ","       .  ","- ","- ","    .     ","- ",137119,"27,76",38061,"- ","      .   ","- "
24157,"DOUZILLAC ","- ","       .  ","- ","- ","    .     ","- ",20246,"26,41",5344,"- ","      .   ","- "
24158,"DUSSAC ","- ","       .  ","- ","- ","    .     ","- ",101807,"23,26",23672,"- ","      .   ","- "
24159,"ECHOURGNAC ","- ","       .  ","- ","- ","    .     ","- ",39721,"24,94",9904,"- ","      .   ","- "
24160,"EGLISE NEUVE DE VERGT ","- ","       .  ","- ","- ","    .     ","- ",26001,"25,3",6579,"- ","      .   ","- "
24161,"EGLISE NEUVE D'ISSAC ",3860,"22,78",880,"- ","    .     ","- ",3860,"5,89",229,"- ","      .   ","- "
24162,"ESCOIRE ","- ","       .  ","- ","- ","    .     ","- ",10245,"27,76",2842,"- ","      .   ","- "
24163,"ETOUARS ","- ","       .  ","- ","- ","    .     ","- ",4633,"21,94",1017,"- ","      .   ","- "
24164,"EXCIDEUIL ",329252,"25,3",83312,"- ","    .     ","- ",328585,"3,63",11918,"- ","      .   ","- "
24165,"EYGURANDE GARDEDEUIL ","- ","       .  ","- ","- ","    .     ","- ",19391,"24,97",4837,"- ","      .   ","- "
24166,"EYLIAC ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","27,76","N.C. ","- ","      .   ","- "
24167,"EYMET ",512927,"13,13",67335,"- ","    .     ","- ",512927,"10,27",52678,"- ","      .   ","- "
24168,"PLAISANCE ",68066,"6,7",4568,"- ","    .     ","- ",68066,"10,27",6986,"- ","      .   ","- "
24170,"EYVIRAT ","- ","       .  ","- ","- ","    .     ","- ",18565,"23,33",4331,"- ","      .   ","- "
24171,"EYZERAC ","- ","       .  ","- ","- ","    .     ","- ",138540,"25,76",35689,"- ","      .   ","- "
24172,"LES EYZIES DE TAYAC ",333059,"21,81",72632,"- ","    .     ","- ",333059,"7,21",23993,"- ","      .   ","- "
24174,"FANLAC ",29026,"20,04",5817,"- ","    .     ","- ",29026,"7,21",2091,"- ","      .   ","- "
24175,"LES FARGES ",11393,"22,33",2544,"- ","    .     ","- ",11393,"7,21",818,"- ","      .   ","- "
24176,"FAURILLES ",1421,"7,93",113,"- ","    .     ","- ",1421,"10,27",147,"- ","      .   ","- "
24177,"FAUX ",45926,"13,91",6381,"- ","    .     ","- ",43226,"10,27",4438,"- ","      .   ","- "
24178,"FESTALEMPS ",19056,"15,9",3028,"- ","    .     ","- ",19056,"7,35",1401,"- ","      .   ","- "
24179,"LA FEUILLADE ",66123,"21,24",14039,"- ","    .     ","- ",72370,"26,84",3369,"- ","      .   ","- "
24179,"LA FEUILLADE                                       dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",6247,"24,01",1500,"- ","      .   ","- "
24180,"FIRBEIX ","- ","       .  ","- ","- ","    .     ","- ",11923,"24,94",2974,"- ","      .   ","- "
24181,"FLAUGEAC ",10983,"13,62",1496,"- ","    .     ","- ",10983,"10,27",1128,"- ","      .   ","- "
24182,"LE FLEIX ","- ","       .  ","- ","- ","    .     ","- ",119896,"24,6",29498,"- ","      .   ","- "
24183,"FLEURAC ",50500,"20,54",10371,"- ","    .     ","- ",50500,"7,21",3631,"- ","      .   ","- "
24184,"FLORIMONT GAUMIERS ",10916,"16,6",1814,"- ","    .     ","- ",10916,"8,21",896,"- ","      .   ","- "
24186,"FONROQUE ",8801,"5,13",450,"- ","    .     ","- ",8801,"10,27",902,"- ","      .   ","- "
24188,"FOSSEMAGNE ",35026,"24,28",8506,"- ","    .     ","- ",35026,"3,24",1125,"- ","      .   ","- "
24189,"FOUGUEYROLLES ",16792,"14,11",2370,"- ","    .     ","- ",16792,"10,44",1758,"- ","      .   ","- "
24190,"FOULEIX ","- ","       .  ","- ","- ","    .     ","- ",12105,"26,69",3233,"- ","      .   ","- "
24191,"FRAISSE ","- ","       .  ","- ","- ","    .     ","- ",3616,"24,6",890,"- ","      .   ","- "
24192,"GABILLOU ",6289,"17,47",1099,"- ","    .     ","- ",6289,"3,24",203,"- ","      .   ","- "
24193,"GAGEAC ROUILLAC ",21327,"16,96",3620,"- ","    .     ","- ",21327,"7,91",1688,"- ","      .   ","- "
24194,"GARDONNE ","- ","       .  ","- ","- ","    .     ","- ",598586,"25,89",154984,"- ","      .   ","- "
24195,"GAUGEAC ","- ","       .  ","- ","- ","    .     ","- ",13815,"22,45",3099,"- ","      .   ","- "
24196,"GENIS ",63904,"21,07",13463,"- ","    .     ","- ",63904,"3,63",2319,"- ","      .   ","- "
24197,"GINESTET ","- ","       .  ","- ","- ","    .     ","- ",25463,"25,66",6535,"- ","      .   ","- "
24198,"LA GONTERIE BOULOUNEIX ","- ","       .  ","- ","- ","    .     ","- ",15217,"22,23",3383,"- ","      .   ","- "
24199,"GOUTS ROSSIGNOL ","- ","       .  ","- ","- ","    .     ","- ",15152,"24,57",3721,"- ","      .   ","- "
24200,"GRAND BRASSAC ","- ","       .  ","- ","- ","    .     ","- ",49165,"26,45",13008,"- ","      .   ","- "
24202,"GRANGE D'ANS ",13637,"18,45",2516,"- ","    .     ","- ",13637,"3,74",511,"- ","      .   ","- "
24203,"LES GRAULGES ","- ","       .  ","- ","- ","    .     ","- ",4741,"23,16",1100,"- ","      .   ","- "
24204,"GREZES ",7209,"30,69",2212,"- ","    .     ","- ",7209,"2,83",204,"- ","      .   ","- "
24205,"GRIGNOLS ","- ","       .  ","- ","- ","    .     ","- ",30944,"26,41",8167,"- ","      .   ","- "
24206,"GRIVES ",10287,"13,59",1397,"- ","    .     ","- ",10287,"8,97",923,"- ","      .   ","- "
24207,"GROLEJAC ",82108,"20,53",16859,"- ","    .     ","- ",82108,"8,21",6737,"- ","      .   ","- "
24208,"GRUN-BORDAS ","- ","       .  ","- ","- ","    .     ","- ",12598,"24,82",3124,"- ","      .   ","- "
24209,"HAUTEFAYE ","- ","       .  ","- ","- ","    .     ","- ",4124,"24,39",1007,"- ","      .   ","- "
24210,"HAUTEFORT ","N.C. ","21,45","N.C. ","- ","    .     ","- ","N.C. ","26,65","N.C. ","- ","      .   ","- "
24210,"HAUTEFORT                                          dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","22,91","N.C. ","- ","      .   ","- "
24211,"ISSAC ",20076,"18,21",3653,"- ","    .     ","- ",21017,"5,89",1236,"- ","      .   ","- "
24212,"ISSIGEAC ",130109,"15,63",20333,"- ","    .     ","- ",131723,"10,27",13532,"- ","      .   ","- "
24213,"JAURES ","- ","       .  ","- ","- ","    .     ","- ",6687,"26,41",1764,"- ","      .   ","- "
24214,"JAVERLHAC ","- ","       .  ","- ","- ","    .     ","- ",102519,"24,35",24962,"- ","      .   ","- "
24215,"JAYAC ","- ","       .  ","- ","- ","    .     ","- ",30803,"23,32",7182,"- ","      .   ","- "
24216,"LA JEMAYE ","- ","       .  ","- ","- ","    .     ","- ",6639,"26,03",1727,"- ","      .   ","- "
24217,"JOURNIAC ",42435,"20,97",8904,"- ","    .     ","- ",42435,"7,21",3051,"- ","      .   ","- "
24218,"JUMILHAC LE GRAND ","- ","       .  ","- ","- ","    .     ","- ",115938,"24,94",28931,"- ","      .   ","- "
24219,"LA BOUQUERIE ","- ","       .  ","- ","- ","    .     ","- ",55335,"23,87",13212,"- ","      .   ","- "
24220,"LACROPTE ","- ","       .  ","- ","- ","    .     ","- ",52621,"26,03",13692,"- ","      .   ","- "
24221,"RUDEAU LADOSSE ","- ","       .  ","- ","- ","    .     ","- ",10273,"23,16",2380,"- ","      .   ","- "
24222,"LA FORCE ","- ","       .  ","- ","- ","    .     ","- ",141226,"24,6",34747,"- ","      .   ","- "
24223,"LALINDE ","- ","       .  ","- ","- ","    .     ","- ",778697,"24,34",189551,"- ","      .   ","- "
24224,"LAMONZIE MONTASTRUC ","- ","       .  ","- ","- ","    .     ","- ",56083,"26,63",14925,"- ","      .   ","- "
24225,"LAMONZIE SAINT MARTIN ","- ","       .  ","- ","- ","    .     ","- ",183676,"25,59",46999,"- ","      .   ","- "
24226,"LAMOTHE MONTRAVEL ",264292,"11,37",30050,"- ","    .     ","- ",280231,"32,25",31072,"- ","      .   ","- "
24226,"LAMOTHE MONTRAVEL                                  dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",15939,"21,81",3475,"- ","      .   ","- "
24227,"LANOUAILLE ","- ","       .  ","- ","- ","    .     ","- ",81602,"23,26",18970,"- ","      .   ","- "
24228,"LANQUAIS ","- ","       .  ","- ","- ","    .     ","- ",24619,"24,34",5995,"- ","      .   ","- "
24229,"LE LARDIN ST LAZARE ","N.C. ","17,51","N.C. ","- ","    .     ","- ","N.C. ","3,24","N.C. ","- ","      .   ","- "
24230,"LARZAC ",19322,"13,16",2542,"- ","    .     ","- ",19322,"8,97",1732,"- ","      .   ","- "
24231,"LAVALADE ","- ","       .  ","- ","- ","    .     ","- ",8740,"23,52",2057,"- ","      .   ","- "
24232,"LAVAUR ",9310,"15,35",1429,"- ","    .     ","- ",9310,"8,21",763,"- ","      .   ","- "
24233,"LAVEYSSIERE ",2533,"20,68",524,"- ","    .     ","- ",2533,"5,89",150,"- ","      .   ","- "
24234,"LES LECHES ",170497,"21,65",36913,"- ","    .     ","- ",197901,"24,07",9959,"- ","      .   ","- "
24234,"LES LECHES                                         dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",27404,"21,72",5952,"- ","      .   ","- "
24235,"LEGUILLAC DE CERCLES ","- ","       .  ","- ","- ","    .     ","- ",94691,"23,16",21934,"- ","      .   ","- "
24236,"LEGUILLAC DE L'AUCHE ","- ","       .  ","- ","- ","    .     ","- ",35343,"26,41",9328,"- ","      .   ","- "
24237,"LEMBRAS ","- ","       .  ","- ","- ","    .     ","- ",46293,"26,1",12091,"- ","      .   ","- "
24238,"LEMPZOURS ","- ","       .  ","- ","- ","    .     ","- ",2621,"25,76",675,"- ","      .   ","- "
24239,"LIGUEUX ","- ","       .  ","- ","- ","    .     ","- ",7845,"25,2",1975,"- ","      .   ","- "
24240,"LIMEUIL ","- ","       .  ","- ","- ","    .     ","- ",47213,"27,14",12811,"- ","      .   ","- "
24241,"LIMEYRAT ",461646,"22,34",103137,"- ","    .     ","- ",461646,"3,24",14952,"- ","      .   ","- "
24242,"LIORAC SUR LOUYRE ","- ","       .  ","- ","- ","    .     ","- ",21635,"24,07",5211,"- ","      .   ","- "
24243,"LISLE ","- ","       .  ","- ","- ","    .     ","- ",53739,"25,59",13746,"- ","      .   ","- "
24244,"LOLME ","- ","       .  ","- ","- ","    .     ","- ",4068,"23,56",959,"- ","      .   ","- "
24245,"LOUBEJAC ",52629,"12,14",6382,"- ","    .     ","- ",52629,"8,21",4321,"- ","      .   ","- "
24246,"LUNAS ","- ","       .  ","- ","- ","    .     ","- ",13456,"24,6",3309,"- ","      .   ","- "
24247,"LUSIGNAC ","- ","       .  ","- ","- ","    .     ","- ",5651,"26,7",1510,"- ","      .   ","- "
24248,"LUSSAS ET NONTRONNEAU ","- ","       .  ","- ","- ","    .     ","- ",24309,"24,95",6064,"- ","      .   ","- "
24249,"MANAURIE ",14408,"17,99",2592,"- ","    .     ","- ",14408,"7,21",1038,"- ","      .   ","- "
24251,"MANZAC SUR VERN ","- ","       .  ","- ","- ","    .     ","- ",36273,"26,41",9575,"- ","      .   ","- "
24252,"MARCILLAC SAINT QUENTIN ","- ","       .  ","- ","- ","    .     ","- ",73278,"28,38",20787,"- ","      .   ","- "
24253,"MAREUIL-SUR-BELLE ","- ","       .  ","- ","- ","    .     ","- ",265760,"23,16",61547,"- ","      .   ","- "
24254,"MARNAC ",41604,"19,16",7976,"- ","    .     ","- ",41604,"8,97",3730,"- ","      .   ","- "
24255,"MARQUAY ","- ","       .  ","- ","- ","    .     ","- ",79046,"28,38",22423,"- ","      .   ","- "
24256,"MARSAC SUR L'ISLE ","- ","       .  ","- ","- ","    .     ","- ",2906627,"27,76",806869,"- ","      .   ","- "
24257,"MARSALES ","- ","       .  ","- ","- ","    .     ","- ",28813,"23,88",6883,"- ","      .   ","- "
24258,"MARSANEIX ","- ","       .  ","- ","- ","    .     ","- ",86702,"27,76",24063,"- ","      .   ","- "
24259,"MAURENS ",43554,"19,99",8719,"- ","    .     ","- ",43554,"5,89",2569,"- ","      .   ","- "
24260,"MAUZAC ET GRAND CASTANG ","- ","       .  ","- ","- ","    .     ","- ",160224,"35,51",56888,"- ","      .   ","- "
24261,"MAUZENS MIREMONT ",36007,"18,24",6573,"- ","    .     ","- ",36007,"7,21",2592,"- ","      .   ","- "
24262,"MAYAC ",10530,"18,41",1939,"- ","    .     ","- ",10530,"3,63",381,"- ","      .   ","- "
24263,"MAZEYROLLES ",48550,"15,87",7702,"- ","    .     ","- ",48550,"8,21",3983,"- ","      .   ","- "
24264,"MENESPLET ","- ","       .  ","- ","- ","    .     ","- ",299629,"24,57",73622,"- ","      .   ","- "
24266,"MENSIGNAC ","- ","       .  ","- ","- ","    .     ","- ",123050,"27,76",34152,"- ","      .   ","- "
24267,"MESCOULES ",5217,"12,07",629,"- ","    .     ","- ",5217,"7,91",414,"- ","      .   ","- "
24268,"MEYRALS ",56691,"14,82",8405,"- ","    .     ","- ",56691,"8,97",5077,"- ","      .   ","- "
24269,"MIALLET ","- ","       .  ","- ","- ","    .     ","- ",39215,"24,94",9786,"- ","      .   ","- "
24270,"MILHAC D'AUBEROCHE ","- ","       .  ","- ","- ","    .     ","- ",223250,"27,76",61970,"- ","      .   ","- "
24271,"MILHAC DE NONTRON ","- ","       .  ","- ","- ","    .     ","- ",50609,"24,14",12218,"- ","      .   ","- "
24272,"MINZAC ","N.C. ","12,91","N.C. ","- ","    .     ","- ","N.C. ","10,44","N.C. ","- ","      .   ","- "
24273,"MOLIERES ","- ","       .  ","- ","- ","    .     ","- ",33114,"25,28",8377,"- ","      .   ","- "
24274,"MONBAZILLAC ","- ","       .  ","- ","- ","    .     ","- ",106895,"25,16",26890,"- ","      .   ","- "
24276,"MONESTIER ",240823,"15,18",36558,"- ","    .     ","- ",240823,"7,91",19053,"- ","      .   ","- "
24277,"MONFAUCON ","- ","       .  ","- ","- ","    .     ","- ",30717,"24,6",7548,"- ","      .   ","- "
24278,"MONMADALES ",2250,"15,37",345,"- ","    .     ","- ",2250,"10,27",231,"- ","      .   ","- "
24279,"MONMARVES ",11688,"10,3",1204,"- ","    .     ","- ",11688,"10,27",1202,"- ","      .   ","- "
24280,"MONPAZIER ","- ","       .  ","- ","- ","    .     ","- ",94715,"24,78",23456,"- ","      .   ","- "
24281,"MONSAC ","- ","       .  ","- ","- ","    .     ","- ",8540,"24,81",2117,"- ","      .   ","- "
24282,"MONSAGUEL ",20044,"10,48",2104,"- ","    .     ","- ",20044,"10,27",2060,"- ","      .   ","- "
24283,"MONSEC ","- ","       .  ","- ","- ","    .     ","- ",20543,"23,16",4756,"- ","      .   ","- "
24284,"MONTAGNAC D'AUBEROCHE ",5633,"21,76",1225,"- ","    .     ","- ",5633,"3,24",182,"- ","      .   ","- "
24285,"MONTAGNAC LA CREMPSE ",25112,"23,15",5814,"- ","    .     ","- ",25112,"5,89",1484,"- ","      .   ","- "
24286,"MONTAGRIER ","- ","       .  ","- ","- ","    .     ","- ",54156,"26,74",14480,"- ","      .   ","- "
24287,"MONTAUT ",9478,"4,51",429,"- ","    .     ","- ",9478,"10,27",974,"- ","      .   ","- "
24288,"MONTAZEAU ",17448,"15,05",2628,"- ","    .     ","- ",17448,"10,44",1822,"- ","      .   ","- "
24289,"MONTCARET ",147490,"15,85",23372,"- ","    .     ","- ",147490,"10,44",15412,"- ","      .   ","- "
24290,"MONTFERRAND DU PERIGORD ","- ","       .  ","- ","- ","    .     ","- ",9957,"24,34",2426,"- ","      .   ","- "
24291,"MONTIGNAC ",904776,"21,02",190141,"- ","    .     ","- ",912383,"7,21",65764,"- ","      .   ","- "
24292,"MONTPEYROUX ",14605,"14,22",2083,"- ","    .     ","- ",14605,"10,44",1530,"- ","      .   ","- "
24293,"MONTPLAISANT ",25051,"9,85",2468,"- ","    .     ","- ",25051,"8,97",2249,"- ","      .   ","- "
24294,"MONTPON-MENESTEROL                                 hors de la ","- ","       .  ","- ","- ","    .     ","- ",1400086,"28,27",395808,"- ","      .   ","- "
24294,"MONTPON-MENESTEROL                                 dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ",446652,"23,07",103043,"- ","      .   ","- "
24295,"MONTREM ","- ","       .  ","- ","- ","    .     ","- ",581312,"26,41",153514,"- ","      .   ","- "
24296,"MOULEYDIER ","- ","       .  ","- ","- ","    .     ","- ",98541,"26,08",25703,"- ","      .   ","- "
24297,"MOULIN NEUF ","- ","       .  ","- ","- ","    .     ","- ",448031,"24,49",109728,"- ","      .   ","- "
24298,"MOUZENS ",16534,"17,53",2904,"- ","    .     ","- ",16534,"8,97",1481,"- ","      .   ","- "
24299,"MUSSIDAN ",386661,"22,12",85540,"- ","    .     ","- ",386661,"2,35",9073,"- ","      .   ","- "
24300,"NABIRAT ",63809,"18,43",11760,"- ","    .     ","- ",63809,"8,21",5231,"- ","      .   ","- "
24301,"NADAILLAC ","- ","       .  ","- ","- ","    .     ","- ",23504,"24,61",5782,"- ","      .   ","- "
24302,"NAILHAC ",21565,"22,75",4908,"- ","    .     ","- ",21565,"3,74",805,"- ","      .   ","- "
24303,"NANTEUIL AURIAC BOURZAC ","- ","       .  ","- ","- ","    .     ","- ",25072,"28,86",7238,"- ","      .   ","- "
24304,"NANTHEUIL DE THIVIERS ","- ","       .  ","- ","- ","    .     ","- ",101556,"25,76",26161,"- ","      .   ","- "
24305,"NANTHIAT ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","25,76","N.C. ","- ","      .   ","- "
24306,"NASTRINGUES ","N.C. ","8,51","N.C. ","- ","    .     ","- ","N.C. ","10,44","N.C. ","- ","      .   ","- "
24307,"NAUSSANNES ","- ","       .  ","- ","- ","    .     ","- ",23412,"25,02",5857,"- ","      .   ","- "
24308,"NEGRONDES ","- ","       .  ","- ","- ","    .     ","- ",198818,"24,86",49423,"- ","      .   ","- "
24309,"NEUVIC-SUR-L'ISLE ","- ","       .  ","- ","- ","    .     ","- ",825410,"26,41",217973,"- ","      .   ","- "
24310,"NOJALS ET CLOTTES ","- ","       .  ","- ","- ","    .     ","- ",99888,"24,34",24312,"- ","      .   ","- "
24311,"NONTRON ","- ","       .  ","- ","- ","    .     ","- ",1152380,"25,21",290495,"- ","      .   ","- "
24312,"NOTRE DAME DE SANILHAC ","- ","       .  ","- ","- ","    .     ","- ",866836,"27,76",240624,"- ","      .   ","- "
24313,"ORLIAC ","N.C. ","14,32","N.C. ","- ","    .     ","- ","N.C. ","8,21","N.C. ","- ","      .   ","- "
24314,"ORLIAGUET ","- ","       .  ","- ","- ","    .     ","- ",7158,"23,71",1698,"- ","      .   ","- "
24316,"PARCOUL ",60242,"18,26",10996,"- ","    .     ","- ",60242,"7,35",4426,"- ","      .   ","- "
24317,"PAULIN ","- ","       .  ","- ","- ","    .     ","- ",16149,"20,94",3381,"- ","      .   ","- "
24318,"PAUNAT ","- ","       .  ","- ","- ","    .     ","- ",14883,"26,17",3892,"- ","      .   ","- "
24319,"PAUSSAC SAINT VIVIEN ","- ","       .  ","- ","- ","    .     ","- ",22475,"25,83",5805,"- ","      .   ","- "
24320,"PAYZAC ","- ","       .  ","- ","- ","    .     ","- ",102718,"23,26",23873,"- ","      .   ","- "
24321,"PAZAYAC ","N.C. ","24,14","N.C. ","- ","    .     ","- ","N.C. ","26,84","N.C. ","- ","      .   ","- "
24321,"PAZAYAC                                            dans la ZAE ","- ","       .  ","- ","- ","    .     ","- ","N.C. ","24,01","N.C. ","- ","      .   ","- "
24322,"PERIGUEUX ","- ","       .  ","- ","- ","    .     ","- ",8039009,"27,76",2231589,"- ","      .   ","- "
24323,"PETIT BERSAC ","- ","       .  ","- ","- ","    .     ","- ",49617,"27,81",13796,"- ","      .   ","- "
24324,"PEYRIGNAC ",128505,"24,89",31992,"- ","    .     ","- ",129010,"2,83",3646,"- ","      .   ","- "
24325,"PEYRILLAC ET MILLAC ","- ","       .  ","- ","- ","    .     ","- ",15038,"25,4",3818,"- ","      .   ","- "
24326,"PEYZAC LE MOUSTIER ",23745,"22,94",5452,"- ","    .     ","- ",23745,"7,21",1706,"- ","      .   ","- "
24327,"PEZULS ","- ","       .  ","- ","- ","    .     ","- ",11670,"24,34",2842,"- ","      .   ","- "
24328,"PIEGUT-PLUVIERS ","- ","       .  ","- ","- ","    .     ","- ",602384,"24,2",145765,"- ","      .   ","- "
24329,"LE PIZOU ","- ","       .  ","- ","- ","    .     ","- ",68967,"23,05",15884,"- ","      .   ","- "
24330,"PLAZAC ",84713,"23,42",19829,"- ","    .     ","- ",84713,"7,21",6087,"- ","      .   ","- "
24331,"POMPORT ",125666,"13,91",17471,"- ","    .     ","- ",125666,"7,91",9942,"- ","      .   ","- "
24333,"PONTEYRAUD ","- ","       .  ","- ","- ","    .     ","- ",3101,"26,35",818,"- ","      .   ","- "
